Replicate,Species_Treatment,CO2,H2O,Glasshouse,Day,Transpiration (ml),Transpiration (l)
32,PILAD,A,D,4,144,800,0.8
32,PILAD,A,D,4,145,800,0.8
32,PILAD,A,D,4,146,1000,1
32,PILAD,A,D,4,147,1000,1
32,PILAD,A,D,4,148,1000,1
32,PILAD,A,D,4,149,1000,1
32,PILAD,A,D,4,150,1400,1.4
32,PILAD,A,D,4,151,1400,1.4
32,PILAD,A,D,4,152,1300,1.3
32,PILAD,A,D,4,153,1300,1.3
32,PILAD,A,D,4,154,1100,1.1
32,PILAD,A,D,4,155,1100,1.1
32,PILAD,A,D,4,156,933,0.933
32,PILAD,A,D,4,157,933,0.933
32,PILAD,A,D,4,158,933,0.933
32,PILAD,A,D,4,159,650,0.65
32,PILAD,A,D,4,160,650,0.65
32,PILAD,A,D,4,161,1200,1.2
32,PILAD,A,D,4,162,1200,1.2
32,PILAD,A,D,4,163,1200,1.2
32,PILAD,A,D,4,164,1200,1.2
32,PILAD,A,D,4,165,1200,1.2
32,PILAD,A,D,4,166,1200,1.2
32,PILAD,A,D,4,167,1200,1.2
33,PILAD,A,D,4,1,400,0.4
33,PILAD,A,D,4,2,300,0.3
33,PILAD,A,D,4,3,300,0.3
33,PILAD,A,D,4,4,300,0.3
33,PILAD,A,D,4,5,300,0.3
33,PILAD,A,D,4,6,300,0.3
33,PILAD,A,D,4,7,382,0.382
33,PILAD,A,D,4,8,382,0.382
33,PILAD,A,D,4,9,382,0.382
33,PILAD,A,D,4,10,382,0.382
33,PILAD,A,D,4,11,382,0.382
33,PILAD,A,D,4,12,382,0.382
33,PILAD,A,D,4,13,382,0.382
33,PILAD,A,D,4,14,163,0.163
33,PILAD,A,D,4,15,300,0.3
33,PILAD,A,D,4,16,500,0.5
33,PILAD,A,D,4,17,950,0.95
33,PILAD,A,D,4,18,283,0.283
33,PILAD,A,D,4,19,283,0.283
33,PILAD,A,D,4,20,283,0.283
33,PILAD,A,D,4,21,675,0.675
33,PILAD,A,D,4,22,675,0.675
33,PILAD,A,D,4,23,650,0.65
33,PILAD,A,D,4,24,650,0.65
33,PILAD,A,D,4,25,467,0.467
33,PILAD,A,D,4,26,467,0.467
33,PILAD,A,D,4,27,467,0.467
33,PILAD,A,D,4,28,200,0.2
33,PILAD,A,D,4,29,400,0.4
33,PILAD,A,D,4,30,400,0.4
33,PILAD,A,D,4,31,800,0.8
33,PILAD,A,D,4,32,400,0.4
33,PILAD,A,D,4,33,500,0.5
33,PILAD,A,D,4,34,500,0.5
33,PILAD,A,D,4,35,900,0.9
33,PILAD,A,D,4,36,900,0.9
33,PILAD,A,D,4,37,50,0.05
33,PILAD,A,D,4,38,50,0.05
33,PILAD,A,D,4,39,833,0.833
33,PILAD,A,D,4,40,833,0.833
33,PILAD,A,D,4,41,833,0.833
33,PILAD,A,D,4,42,400,0.4
33,PILAD,A,D,4,43,200,0.2
33,PILAD,A,D,4,44,400,0.4
33,PILAD,A,D,4,45,400,0.4
33,PILAD,A,D,4,46,700,0.7
33,PILAD,A,D,4,47,700,0.7
33,PILAD,A,D,4,48,400,0.4
33,PILAD,A,D,4,49,1100,1.1
33,PILAD,A,D,4,50,1100,1.1
33,PILAD,A,D,4,51,950,0.95
33,PILAD,A,D,4,52,950,0.95
33,PILAD,A,D,4,53,633,0.633
33,PILAD,A,D,4,54,633,0.633
33,PILAD,A,D,4,55,633,0.633
33,PILAD,A,D,4,56,500,0.5
33,PILAD,A,D,4,57,500,0.5
33,PILAD,A,D,4,58,850,0.85
33,PILAD,A,D,4,59,850,0.85
33,PILAD,A,D,4,60,67,0.067
33,PILAD,A,D,4,61,67,0.067
33,PILAD,A,D,4,62,67,0.067
33,PILAD,A,D,4,63,1000,1
33,PILAD,A,D,4,64,1000,1
33,PILAD,A,D,4,65,1000,1
33,PILAD,A,D,4,66,1100,1.1
33,PILAD,A,D,4,67,667,0.667
33,PILAD,A,D,4,68,667,0.667
33,PILAD,A,D,4,69,667,0.667
33,PILAD,A,D,4,70,1000,1
33,PILAD,A,D,4,71,1000,1
33,PILAD,A,D,4,72,860,0.86
33,PILAD,A,D,4,73,860,0.86
33,PILAD,A,D,4,74,860,0.86
33,PILAD,A,D,4,75,860,0.86
33,PILAD,A,D,4,76,860,0.86
33,PILAD,A,D,4,77,850,0.85
33,PILAD,A,D,4,78,850,0.85
33,PILAD,A,D,4,79,400,0.4
33,PILAD,A,D,4,80,400,0.4
33,PILAD,A,D,4,81,933,0.933
33,PILAD,A,D,4,82,933,0.933
33,PILAD,A,D,4,83,933,0.933
33,PILAD,A,D,4,84,1133,1.133
33,PILAD,A,D,4,85,1133,1.133
33,PILAD,A,D,4,86,1133,1.133
33,PILAD,A,D,4,87,600,0.6
33,PILAD,A,D,4,88,1000,1
33,PILAD,A,D,4,89,1000,1
33,PILAD,A,D,4,90,1000,1
33,PILAD,A,D,4,91,700,0.7
33,PILAD,A,D,4,92,700,0.7
33,PILAD,A,D,4,93,900,0.9
33,PILAD,A,D,4,94,900,0.9
33,PILAD,A,D,4,95,1000,1
33,PILAD,A,D,4,96,1000,1
33,PILAD,A,D,4,97,1000,1
33,PILAD,A,D,4,98,750,0.75
33,PILAD,A,D,4,99,750,0.75
33,PILAD,A,D,4,100,950,0.95
33,PILAD,A,D,4,101,950,0.95
33,PILAD,A,D,4,102,1167,1.167
33,PILAD,A,D,4,103,1167,1.167
33,PILAD,A,D,4,104,1167,1.167
33,PILAD,A,D,4,105,1200,1.2
33,PILAD,A,D,4,106,1200,1.2
33,PILAD,A,D,4,107,800,0.8
33,PILAD,A,D,4,108,800,0.8
33,PILAD,A,D,4,109,875,0.875
33,PILAD,A,D,4,110,875,0.875
33,PILAD,A,D,4,111,875,0.875
33,PILAD,A,D,4,112,875,0.875
33,PILAD,A,D,4,113,800,0.8
33,PILAD,A,D,4,114,900,0.9
33,PILAD,A,D,4,115,900,0.9
33,PILAD,A,D,4,116,1333,1.333
33,PILAD,A,D,4,117,1333,1.333
33,PILAD,A,D,4,118,1333,1.333
33,PILAD,A,D,4,119,1200,1.2
33,PILAD,A,D,4,120,1200,1.2
33,PILAD,A,D,4,121,1000,1
33,PILAD,A,D,4,122,1000,1
33,PILAD,A,D,4,123,1133,1.133
33,PILAD,A,D,4,124,1133,1.133
33,PILAD,A,D,4,125,1133,1.133
33,PILAD,A,D,4,126,1200,1.2
33,PILAD,A,D,4,127,1200,1.2
33,PILAD,A,D,4,128,1800,1.8
33,PILAD,A,D,4,129,1800,1.8
33,PILAD,A,D,4,130,933,0.933
33,PILAD,A,D,4,131,933,0.933
33,PILAD,A,D,4,132,933,0.933
33,PILAD,A,D,4,133,2100,2.1
33,PILAD,A,D,4,134,2100,2.1
33,PILAD,A,D,4,135,1000,1
33,PILAD,A,D,4,136,1000,1
33,PILAD,A,D,4,137,1467,1.467
33,PILAD,A,D,4,138,1467,1.467
33,PILAD,A,D,4,139,1467,1.467
33,PILAD,A,D,4,140,1400,1.4
33,PILAD,A,D,4,141,1400,1.4
33,PILAD,A,D,4,142,800,0.8
33,PILAD,A,D,4,143,1200,1.2
33,PILAD,A,D,4,144,1200,1.2
33,PILAD,A,D,4,145,1200,1.2
33,PILAD,A,D,4,146,1016.75,1.01675
33,PILAD,A,D,4,147,1016.75,1.01675
33,PILAD,A,D,4,148,1016.75,1.01675
33,PILAD,A,D,4,149,1016.75,1.01675
33,PILAD,A,D,4,150,1467,1.467
33,PILAD,A,D,4,151,1467,1.467
33,PILAD,A,D,4,152,1200,1.2
33,PILAD,A,D,4,153,1200,1.2
33,PILAD,A,D,4,154,1200,1.2
33,PILAD,A,D,4,155,1200,1.2
33,PILAD,A,D,4,156,1000,1
33,PILAD,A,D,4,157,1000,1
33,PILAD,A,D,4,158,1000,1
33,PILAD,A,D,4,159,550,0.55
33,PILAD,A,D,4,160,550,0.55
33,PILAD,A,D,4,161,1086,1.086
33,PILAD,A,D,4,162,1086,1.086
33,PILAD,A,D,4,163,1086,1.086
33,PILAD,A,D,4,164,1086,1.086
33,PILAD,A,D,4,165,1086,1.086
33,PILAD,A,D,4,166,1086,1.086
33,PILAD,A,D,4,167,1086,1.086
34,PILAND,A,ND,4,1,800,0.8
34,PILAND,A,ND,4,2,400,0.4
34,PILAND,A,ND,4,3,400,0.4
34,PILAND,A,ND,4,4,200,0.2
34,PILAND,A,ND,4,5,200,0.2
34,PILAND,A,ND,4,6,200,0.2
34,PILAND,A,ND,4,7,550,0.55
34,PILAND,A,ND,4,8,550,0.55
34,PILAND,A,ND,4,9,550,0.55
34,PILAND,A,ND,4,10,550,0.55
34,PILAND,A,ND,4,11,550,0.55
34,PILAND,A,ND,4,12,550,0.55
34,PILAND,A,ND,4,13,550,0.55
34,PILAND,A,ND,4,14,525,0.525
34,PILAND,A,ND,4,15,300,0.3
34,PILAND,A,ND,4,16,800,0.8
34,PILAND,A,ND,4,17,1300,1.3
34,PILAND,A,ND,4,18,567,0.567
34,PILAND,A,ND,4,19,567,0.567
34,PILAND,A,ND,4,20,567,0.567
34,PILAND,A,ND,4,21,1050,1.05
34,PILAND,A,ND,4,22,1050,1.05
34,PILAND,A,ND,4,23,900,0.9
34,PILAND,A,ND,4,24,900,0.9
34,PILAND,A,ND,4,25,800,0.8
34,PILAND,A,ND,4,26,800,0.8
34,PILAND,A,ND,4,27,800,0.8
34,PILAND,A,ND,4,28,600,0.6
34,PILAND,A,ND,4,29,600,0.6
34,PILAND,A,ND,4,30,600,0.6
34,PILAND,A,ND,4,31,1600,1.6
34,PILAND,A,ND,4,32,800,0.8
34,PILAND,A,ND,4,33,700,0.7
34,PILAND,A,ND,4,34,700,0.7
34,PILAND,A,ND,4,35,1600,1.6
34,PILAND,A,ND,4,36,1600,1.6
34,PILAND,A,ND,4,37,600,0.6
34,PILAND,A,ND,4,38,600,0.6
34,PILAND,A,ND,4,39,933,0.933
34,PILAND,A,ND,4,40,933,0.933
34,PILAND,A,ND,4,41,933,0.933
34,PILAND,A,ND,4,42,800,0.8
34,PILAND,A,ND,4,43,600,0.6
34,PILAND,A,ND,4,44,700,0.7
34,PILAND,A,ND,4,45,700,0.7
34,PILAND,A,ND,4,46,1200,1.2
34,PILAND,A,ND,4,47,1200,1.2
34,PILAND,A,ND,4,48,800,0.8
34,PILAND,A,ND,4,49,1700,1.7
34,PILAND,A,ND,4,50,1700,1.7
34,PILAND,A,ND,4,51,1400,1.4
34,PILAND,A,ND,4,52,1400,1.4
34,PILAND,A,ND,4,53,1600,1.6
34,PILAND,A,ND,4,54,1600,1.6
34,PILAND,A,ND,4,55,1600,1.6
34,PILAND,A,ND,4,56,900,0.9
34,PILAND,A,ND,4,57,900,0.9
34,PILAND,A,ND,4,58,1400,1.4
34,PILAND,A,ND,4,59,1400,1.4
34,PILAND,A,ND,4,60,1267,1.267
34,PILAND,A,ND,4,61,1267,1.267
34,PILAND,A,ND,4,62,1267,1.267
34,PILAND,A,ND,4,63,1533,1.533
34,PILAND,A,ND,4,64,1533,1.533
34,PILAND,A,ND,4,65,1533,1.533
34,PILAND,A,ND,4,66,1600,1.6
34,PILAND,A,ND,4,67,1467,1.467
34,PILAND,A,ND,4,68,1467,1.467
34,PILAND,A,ND,4,69,1467,1.467
34,PILAND,A,ND,4,70,1700,1.7
34,PILAND,A,ND,4,71,1700,1.7
34,PILAND,A,ND,4,72,1500,1.5
34,PILAND,A,ND,4,73,1500,1.5
34,PILAND,A,ND,4,74,1500,1.5
34,PILAND,A,ND,4,75,1500,1.5
34,PILAND,A,ND,4,76,1500,1.5
34,PILAND,A,ND,4,77,1700,1.7
34,PILAND,A,ND,4,78,1700,1.7
34,PILAND,A,ND,4,79,1300,1.3
34,PILAND,A,ND,4,80,1300,1.3
34,PILAND,A,ND,4,81,1933,1.933
34,PILAND,A,ND,4,82,1933,1.933
34,PILAND,A,ND,4,83,1933,1.933
34,PILAND,A,ND,4,84,2700,2.7
34,PILAND,A,ND,4,85,2700,2.7
34,PILAND,A,ND,4,86,2700,2.7
34,PILAND,A,ND,4,87,1800,1.8
34,PILAND,A,ND,4,88,2367,2.367
34,PILAND,A,ND,4,89,2367,2.367
34,PILAND,A,ND,4,90,2367,2.367
34,PILAND,A,ND,4,91,1500,1.5
34,PILAND,A,ND,4,92,1500,1.5
34,PILAND,A,ND,4,93,1800,1.8
34,PILAND,A,ND,4,94,1800,1.8
34,PILAND,A,ND,4,95,1533,1.533
34,PILAND,A,ND,4,96,1533,1.533
34,PILAND,A,ND,4,97,1533,1.533
34,PILAND,A,ND,4,98,2700,2.7
34,PILAND,A,ND,4,99,2700,2.7
34,PILAND,A,ND,4,100,2400,2.4
34,PILAND,A,ND,4,101,2400,2.4
34,PILAND,A,ND,4,102,2400,2.4
34,PILAND,A,ND,4,103,2400,2.4
34,PILAND,A,ND,4,104,2400,2.4
34,PILAND,A,ND,4,105,2200,2.2
34,PILAND,A,ND,4,106,2200,2.2
34,PILAND,A,ND,4,107,2200,2.2
34,PILAND,A,ND,4,108,2200,2.2
34,PILAND,A,ND,4,109,2000,2
34,PILAND,A,ND,4,110,2000,2
34,PILAND,A,ND,4,111,2000,2
34,PILAND,A,ND,4,112,2000,2
34,PILAND,A,ND,4,113,1700,1.7
34,PILAND,A,ND,4,114,2000,2
34,PILAND,A,ND,4,115,2000,2
34,PILAND,A,ND,4,116,1967,1.967
34,PILAND,A,ND,4,117,1967,1.967
34,PILAND,A,ND,4,118,1967,1.967
34,PILAND,A,ND,4,119,2300,2.3
34,PILAND,A,ND,4,120,2300,2.3
34,PILAND,A,ND,4,121,2100,2.1
34,PILAND,A,ND,4,122,2100,2.1
34,PILAND,A,ND,4,123,2267,2.267
34,PILAND,A,ND,4,124,2267,2.267
34,PILAND,A,ND,4,125,2267,2.267
34,PILAND,A,ND,4,126,2000,2
34,PILAND,A,ND,4,127,2000,2
34,PILAND,A,ND,4,128,3400,3.4
34,PILAND,A,ND,4,129,3400,3.4
34,PILAND,A,ND,4,130,2133,2.133
34,PILAND,A,ND,4,131,2133,2.133
34,PILAND,A,ND,4,132,2133,2.133
34,PILAND,A,ND,4,133,4500,4.5
34,PILAND,A,ND,4,134,4500,4.5
34,PILAND,A,ND,4,135,2400,2.4
34,PILAND,A,ND,4,136,2400,2.4
34,PILAND,A,ND,4,137,3400,3.4
34,PILAND,A,ND,4,138,3400,3.4
34,PILAND,A,ND,4,139,3400,3.4
34,PILAND,A,ND,4,140,3400,3.4
34,PILAND,A,ND,4,141,3400,3.4
34,PILAND,A,ND,4,142,3400,3.4
34,PILAND,A,ND,4,143,2700,2.7
34,PILAND,A,ND,4,144,2700,2.7
34,PILAND,A,ND,4,145,2700,2.7
34,PILAND,A,ND,4,146,4450.075,4.450075
34,PILAND,A,ND,4,147,4450.075,4.450075
34,PILAND,A,ND,4,148,4450.075,4.450075
34,PILAND,A,ND,4,149,4450.075,4.450075
34,PILAND,A,ND,4,150,4067,4.067
34,PILAND,A,ND,4,151,4067,4.067
34,PILAND,A,ND,4,152,3700,3.7
34,PILAND,A,ND,4,153,3700,3.7
34,PILAND,A,ND,4,154,4000,4
34,PILAND,A,ND,4,155,4000,4
34,PILAND,A,ND,4,156,2333,2.333
34,PILAND,A,ND,4,157,2333,2.333
34,PILAND,A,ND,4,158,2333,2.333
34,PILAND,A,ND,4,159,2300,2.3
34,PILAND,A,ND,4,160,2300,2.3
34,PILAND,A,ND,4,161,2786,2.786
34,PILAND,A,ND,4,162,2786,2.786
34,PILAND,A,ND,4,163,2786,2.786
34,PILAND,A,ND,4,164,2786,2.786
34,PILAND,A,ND,4,165,2786,2.786
34,PILAND,A,ND,4,166,2786,2.786
34,PILAND,A,ND,4,167,2786,2.786
35,PILAND,A,ND,4,1,800,0.8
35,PILAND,A,ND,4,2,300,0.3
35,PILAND,A,ND,4,3,300,0.3
35,PILAND,A,ND,4,4,50,0.05
35,PILAND,A,ND,4,5,50,0.05
35,PILAND,A,ND,4,6,50,0.05
35,PILAND,A,ND,4,7,550,0.55
35,PILAND,A,ND,4,8,550,0.55
35,PILAND,A,ND,4,9,550,0.55
35,PILAND,A,ND,4,10,550,0.55
35,PILAND,A,ND,4,11,550,0.55
35,PILAND,A,ND,4,12,550,0.55
35,PILAND,A,ND,4,13,550,0.55
35,PILAND,A,ND,4,14,225,0.225
35,PILAND,A,ND,4,15,500,0.5
35,PILAND,A,ND,4,16,1000,1
35,PILAND,A,ND,4,17,1100,1.1
35,PILAND,A,ND,4,18,500,0.5
35,PILAND,A,ND,4,19,500,0.5
35,PILAND,A,ND,4,20,500,0.5
35,PILAND,A,ND,4,21,1050,1.05
35,PILAND,A,ND,4,22,1050,1.05
35,PILAND,A,ND,4,23,900,0.9
35,PILAND,A,ND,4,24,900,0.9
35,PILAND,A,ND,4,25,800,0.8
35,PILAND,A,ND,4,26,800,0.8
35,PILAND,A,ND,4,27,800,0.8
35,PILAND,A,ND,4,28,700,0.7
35,PILAND,A,ND,4,29,1800,1.8
35,PILAND,A,ND,4,30,1800,1.8
35,PILAND,A,ND,4,31,600,0.6
35,PILAND,A,ND,4,32,600,0.6
35,PILAND,A,ND,4,33,900,0.9
35,PILAND,A,ND,4,34,900,0.9
35,PILAND,A,ND,4,35,1000,1
35,PILAND,A,ND,4,36,1000,1
35,PILAND,A,ND,4,37,900,0.9
35,PILAND,A,ND,4,38,900,0.9
35,PILAND,A,ND,4,39,1000,1
35,PILAND,A,ND,4,40,1000,1
35,PILAND,A,ND,4,41,1000,1
35,PILAND,A,ND,4,42,800,0.8
35,PILAND,A,ND,4,43,700,0.7
35,PILAND,A,ND,4,44,800,0.8
35,PILAND,A,ND,4,45,800,0.8
35,PILAND,A,ND,4,46,1100,1.1
35,PILAND,A,ND,4,47,1100,1.1
35,PILAND,A,ND,4,48,800,0.8
35,PILAND,A,ND,4,49,1600,1.6
35,PILAND,A,ND,4,50,1600,1.6
35,PILAND,A,ND,4,51,1600,1.6
35,PILAND,A,ND,4,52,1600,1.6
35,PILAND,A,ND,4,53,1333,1.333
35,PILAND,A,ND,4,54,1333,1.333
35,PILAND,A,ND,4,55,1333,1.333
35,PILAND,A,ND,4,56,900,0.9
35,PILAND,A,ND,4,57,900,0.9
35,PILAND,A,ND,4,58,1300,1.3
35,PILAND,A,ND,4,59,1300,1.3
35,PILAND,A,ND,4,60,1400,1.4
35,PILAND,A,ND,4,61,1400,1.4
35,PILAND,A,ND,4,62,1400,1.4
35,PILAND,A,ND,4,63,1600,1.6
35,PILAND,A,ND,4,64,1600,1.6
35,PILAND,A,ND,4,65,1600,1.6
35,PILAND,A,ND,4,66,1800,1.8
35,PILAND,A,ND,4,67,1467,1.467
35,PILAND,A,ND,4,68,1467,1.467
35,PILAND,A,ND,4,69,1467,1.467
35,PILAND,A,ND,4,70,1900,1.9
35,PILAND,A,ND,4,71,1900,1.9
35,PILAND,A,ND,4,72,1580,1.58
35,PILAND,A,ND,4,73,1580,1.58
35,PILAND,A,ND,4,74,1580,1.58
35,PILAND,A,ND,4,75,1580,1.58
35,PILAND,A,ND,4,76,1580,1.58
35,PILAND,A,ND,4,77,1800,1.8
35,PILAND,A,ND,4,78,1800,1.8
35,PILAND,A,ND,4,79,1500,1.5
35,PILAND,A,ND,4,80,1500,1.5
35,PILAND,A,ND,4,81,2000,2
35,PILAND,A,ND,4,82,2000,2
35,PILAND,A,ND,4,83,2000,2
35,PILAND,A,ND,4,84,2300,2.3
35,PILAND,A,ND,4,85,2300,2.3
35,PILAND,A,ND,4,86,2300,2.3
35,PILAND,A,ND,4,87,1800,1.8
35,PILAND,A,ND,4,88,2300,2.3
35,PILAND,A,ND,4,89,2300,2.3
35,PILAND,A,ND,4,90,2300,2.3
35,PILAND,A,ND,4,91,1500,1.5
35,PILAND,A,ND,4,92,1500,1.5
35,PILAND,A,ND,4,93,1800,1.8
35,PILAND,A,ND,4,94,1800,1.8
35,PILAND,A,ND,4,95,2067,2.067
35,PILAND,A,ND,4,96,2067,2.067
35,PILAND,A,ND,4,97,2067,2.067
35,PILAND,A,ND,4,98,2500,2.5
35,PILAND,A,ND,4,99,2500,2.5
35,PILAND,A,ND,4,100,2300,2.3
35,PILAND,A,ND,4,101,2300,2.3
35,PILAND,A,ND,4,102,2467,2.467
35,PILAND,A,ND,4,103,2467,2.467
35,PILAND,A,ND,4,104,2467,2.467
35,PILAND,A,ND,4,105,2000,2
35,PILAND,A,ND,4,106,2000,2
35,PILAND,A,ND,4,107,2100,2.1
35,PILAND,A,ND,4,108,2100,2.1
35,PILAND,A,ND,4,109,1950,1.95
35,PILAND,A,ND,4,110,1950,1.95
35,PILAND,A,ND,4,111,1950,1.95
35,PILAND,A,ND,4,112,1950,1.95
35,PILAND,A,ND,4,113,1900,1.9
35,PILAND,A,ND,4,114,1800,1.8
35,PILAND,A,ND,4,115,1800,1.8
35,PILAND,A,ND,4,116,1967,1.967
35,PILAND,A,ND,4,117,1967,1.967
35,PILAND,A,ND,4,118,1967,1.967
35,PILAND,A,ND,4,119,1900,1.9
35,PILAND,A,ND,4,120,1900,1.9
35,PILAND,A,ND,4,121,2000,2
35,PILAND,A,ND,4,122,2000,2
35,PILAND,A,ND,4,123,2000,2
35,PILAND,A,ND,4,124,2000,2
35,PILAND,A,ND,4,125,2000,2
35,PILAND,A,ND,4,126,1800,1.8
35,PILAND,A,ND,4,127,1800,1.8
35,PILAND,A,ND,4,128,3600,3.6
35,PILAND,A,ND,4,129,3600,3.6
35,PILAND,A,ND,4,130,2000,2
35,PILAND,A,ND,4,131,2000,2
35,PILAND,A,ND,4,132,2000,2
35,PILAND,A,ND,4,133,4200,4.2
35,PILAND,A,ND,4,134,4200,4.2
35,PILAND,A,ND,4,135,4200,4.2
35,PILAND,A,ND,4,136,4200,4.2
35,PILAND,A,ND,4,137,1733,1.733
35,PILAND,A,ND,4,138,1733,1.733
35,PILAND,A,ND,4,139,1733,1.733
35,PILAND,A,ND,4,140,3700,3.7
35,PILAND,A,ND,4,141,3700,3.7
35,PILAND,A,ND,4,142,3400,3.4
35,PILAND,A,ND,4,143,2700,2.7
35,PILAND,A,ND,4,144,2700,2.7
35,PILAND,A,ND,4,145,2700,2.7
35,PILAND,A,ND,4,146,4433.325,4.433325
35,PILAND,A,ND,4,147,4433.325,4.433325
35,PILAND,A,ND,4,148,4433.325,4.433325
35,PILAND,A,ND,4,149,4433.325,4.433325
35,PILAND,A,ND,4,150,4000,4
35,PILAND,A,ND,4,151,4000,4
35,PILAND,A,ND,4,152,4000,4
35,PILAND,A,ND,4,153,4000,4
35,PILAND,A,ND,4,154,3900,3.9
35,PILAND,A,ND,4,155,3900,3.9
35,PILAND,A,ND,4,156,2667,2.667
35,PILAND,A,ND,4,157,2667,2.667
35,PILAND,A,ND,4,158,2667,2.667
35,PILAND,A,ND,4,159,2100,2.1
35,PILAND,A,ND,4,160,2100,2.1
35,PILAND,A,ND,4,161,2642,2.642
35,PILAND,A,ND,4,162,2642,2.642
35,PILAND,A,ND,4,163,2642,2.642
35,PILAND,A,ND,4,164,2642,2.642
35,PILAND,A,ND,4,165,2642,2.642
35,PILAND,A,ND,4,166,2642,2.642
35,PILAND,A,ND,4,167,2642,2.642
36,PILAND,A,ND,4,1,800,0.8
36,PILAND,A,ND,4,2,400,0.4
36,PILAND,A,ND,4,3,400,0.4
36,PILAND,A,ND,4,4,267,0.267
36,PILAND,A,ND,4,5,267,0.267
36,PILAND,A,ND,4,6,267,0.267
36,PILAND,A,ND,4,7,521,0.521
36,PILAND,A,ND,4,8,521,0.521
36,PILAND,A,ND,4,9,521,0.521
36,PILAND,A,ND,4,10,521,0.521
36,PILAND,A,ND,4,11,521,0.521
36,PILAND,A,ND,4,12,521,0.521
36,PILAND,A,ND,4,13,521,0.521
36,PILAND,A,ND,4,14,325,0.325
36,PILAND,A,ND,4,15,200,0.2
36,PILAND,A,ND,4,16,200,0.2
36,PILAND,A,ND,4,17,1000,1
36,PILAND,A,ND,4,18,800,0.8
36,PILAND,A,ND,4,19,500,0.5
36,PILAND,A,ND,4,20,500,0.5
36,PILAND,A,ND,4,21,1300,1.3
36,PILAND,A,ND,4,22,1300,1.3
36,PILAND,A,ND,4,23,50,0.05
36,PILAND,A,ND,4,24,50,0.05
36,PILAND,A,ND,4,25,533,0.533
36,PILAND,A,ND,4,26,533,0.533
36,PILAND,A,ND,4,27,533,0.533
36,PILAND,A,ND,4,28,800,0.8
36,PILAND,A,ND,4,29,400,0.4
36,PILAND,A,ND,4,30,900,0.9
36,PILAND,A,ND,4,31,1400,1.4
36,PILAND,A,ND,4,32,833,0.833
36,PILAND,A,ND,4,33,833,0.833
36,PILAND,A,ND,4,34,833,0.833
36,PILAND,A,ND,4,35,750,0.75
36,PILAND,A,ND,4,36,750,0.75
36,PILAND,A,ND,4,37,1100,1.1
36,PILAND,A,ND,4,38,1100,1.1
36,PILAND,A,ND,4,39,867,0.867
36,PILAND,A,ND,4,40,867,0.867
36,PILAND,A,ND,4,41,867,0.867
36,PILAND,A,ND,4,42,800,0.8
36,PILAND,A,ND,4,43,800,0.8
36,PILAND,A,ND,4,44,800,0.8
36,PILAND,A,ND,4,45,800,0.8
36,PILAND,A,ND,4,46,1200,1.2
36,PILAND,A,ND,4,47,1200,1.2
36,PILAND,A,ND,4,48,1200,1.2
36,PILAND,A,ND,4,49,1700,1.7
36,PILAND,A,ND,4,50,1700,1.7
36,PILAND,A,ND,4,51,1600,1.6
36,PILAND,A,ND,4,52,1600,1.6
36,PILAND,A,ND,4,53,1600,1.6
36,PILAND,A,ND,4,54,1600,1.6
36,PILAND,A,ND,4,55,1600,1.6
36,PILAND,A,ND,4,56,1000,1
36,PILAND,A,ND,4,57,1000,1
36,PILAND,A,ND,4,58,1300,1.3
36,PILAND,A,ND,4,59,1300,1.3
36,PILAND,A,ND,4,60,1600,1.6
36,PILAND,A,ND,4,61,1600,1.6
36,PILAND,A,ND,4,62,1600,1.6
36,PILAND,A,ND,4,63,1667,1.667
36,PILAND,A,ND,4,64,1667,1.667
36,PILAND,A,ND,4,65,1667,1.667
36,PILAND,A,ND,4,66,1800,1.8
36,PILAND,A,ND,4,67,1667,1.667
36,PILAND,A,ND,4,68,1667,1.667
36,PILAND,A,ND,4,69,1667,1.667
36,PILAND,A,ND,4,70,2200,2.2
36,PILAND,A,ND,4,71,2200,2.2
36,PILAND,A,ND,4,72,1780,1.78
36,PILAND,A,ND,4,73,1780,1.78
36,PILAND,A,ND,4,74,1780,1.78
36,PILAND,A,ND,4,75,1780,1.78
36,PILAND,A,ND,4,76,1780,1.78
36,PILAND,A,ND,4,77,1800,1.8
36,PILAND,A,ND,4,78,1800,1.8
36,PILAND,A,ND,4,79,1500,1.5
36,PILAND,A,ND,4,80,1500,1.5
36,PILAND,A,ND,4,81,2133,2.133
36,PILAND,A,ND,4,82,2133,2.133
36,PILAND,A,ND,4,83,2133,2.133
36,PILAND,A,ND,4,84,2567,2.567
36,PILAND,A,ND,4,85,2567,2.567
36,PILAND,A,ND,4,86,2567,2.567
36,PILAND,A,ND,4,87,2200,2.2
36,PILAND,A,ND,4,88,2433,2.433
36,PILAND,A,ND,4,89,2433,2.433
36,PILAND,A,ND,4,90,2433,2.433
36,PILAND,A,ND,4,91,1800,1.8
36,PILAND,A,ND,4,92,1800,1.8
36,PILAND,A,ND,4,93,2000,2
36,PILAND,A,ND,4,94,2000,2
36,PILAND,A,ND,4,95,2000,2
36,PILAND,A,ND,4,96,2000,2
36,PILAND,A,ND,4,97,2000,2
36,PILAND,A,ND,4,98,3200,3.2
36,PILAND,A,ND,4,99,3200,3.2
36,PILAND,A,ND,4,100,2600,2.6
36,PILAND,A,ND,4,101,2600,2.6
36,PILAND,A,ND,4,102,3067,3.067
36,PILAND,A,ND,4,103,3067,3.067
