id,series,WorldClim: Temperature - warmest month max,Precipitation - annual (Bio12)
"efd4a4d6-e639-46e5-b1aa-8badf63d17a4","Eucalyptus pilularis",242.0,1032.0
"159e499c-52f2-4c26-94bf-c004df1ee1ac","Eucalyptus pilularis",248.0,1175.0
"7f93b2eb-7b8c-48f4-9907-940ee807d947","Eucalyptus pilularis",NaN,1146.5
"337aeb69-233c-4ab1-ab84-41a78af3c17e","Eucalyptus pilularis",252.0,1149.0
"41e1228b-926b-492a-8343-4b670d8c2bb6","Eucalyptus pilularis",250.0,1183.0
"34578096-7495-4fa0-8332-ccfe1a5f5909","Eucalyptus pilularis",250.0,1183.0
"8b8142dc-936b-4df4-994d-843e12dcd8ef","Eucalyptus pilularis",264.0,1297.0
"8e2eb604-2c58-401e-902f-1e1af5360e4e","Eucalyptus pilularis",263.0,1316.0
"0afbed63-0bea-4e13-8e2c-e76613f9e2a3","Eucalyptus pilularis",259.0,1316.0
"7006c07c-8b0a-47a8-9762-4422a9d013ab","Eucalyptus pilularis",261.0,1331.0
"b76fde0b-27c2-43b7-b782-1debea4d31fb","Eucalyptus pilularis",264.0,1187.0
"e85fd8af-ef2e-4cbc-99d6-ecdbb5ede488","Eucalyptus pilularis",258.0,1321.0
"4a8688bb-79cd-4bef-a895-13231f3abf8f","Eucalyptus pilularis",262.0,1313.0
"d15b4bfb-1830-4d1b-b903-166ceff28b78","Eucalyptus pilularis",266.0,1047.0
"e99d4cc6-ed9b-44b3-af91-9a30e9fcb460","Eucalyptus pilularis",262.0,1214.0
"49966687-8852-4c83-9746-e741ee7ddb1b","Eucalyptus pilularis",269.0,1312.0
"f093e379-4f0d-4655-922f-5f23cd1aa6fc","Eucalyptus pilularis",268.0,1250.0
"05dbaf7f-7f8e-4346-85a8-e4b0561098e8","Eucalyptus pilularis",263.0,1331.0
"1bf1c273-a626-4d57-a9b6-ee224d2cc256","Eucalyptus pilularis",264.0,1305.0
"17844fb1-fa06-4314-8a67-6008ef29e5ef","Eucalyptus pilularis",261.0,1303.0
"f7fd89f3-df70-4f0d-81f8-1368b7b0bd6d","Eucalyptus pilularis",265.0,1377.0
"e87ae0d3-db6a-45a3-aef7-e1250dd9984d","Eucalyptus pilularis",267.0,1081.0
"2f72cef4-505d-4deb-8729-9c592f8ed89d","Eucalyptus pilularis",267.0,1081.0
"4c10a2a0-fdb1-4f7f-89d3-e7dcc9a0629b","Eucalyptus pilularis",266.0,1362.0
"55b7d509-cd6d-43d7-a86d-76ed89f76c4a","Eucalyptus pilularis",286.0,1485.0
"73ebf36d-6434-4f81-9e66-a86415a1d5cd","Eucalyptus pilularis",NaN,1279.0
"ccb572ec-bb22-4cd0-a1ac-0dbc7b542660","Eucalyptus pilularis",295.0,1013.0
"b403d342-1b8a-4887-b762-96d575102d7e","Eucalyptus pilularis",273.0,974.0
"fd4e7b9e-0ffe-40c8-b936-3312c9319dd6","Eucalyptus pilularis",267.0,1035.0
"7a74a8b6-ca1a-479a-8d57-8e13a465653c","Eucalyptus pilularis",267.0,1374.0
"3e145888-3601-402f-aefd-7992f69110f2","Eucalyptus pilularis",267.0,1356.0
"0c1e9210-5214-433d-993b-1150da6d6062","Eucalyptus pilularis",267.0,1356.0
"80214a81-31f3-4711-99c5-755722e5ecd6","Eucalyptus pilularis",258.0,1093.0
"b9ad5bf2-3583-443f-bd3a-8385151fe307","Eucalyptus pilularis",251.0,1156.0
"7a868f15-b7a9-485b-acdf-d692b9fd9d0c","Eucalyptus pilularis",263.0,1124.0
"4d7d27dc-ff0d-4596-aca1-26af571ef768","Eucalyptus pilularis",251.0,1139.0
"e0dd7ed0-1fca-4930-88cb-929038603a6e","Eucalyptus pilularis",280.0,1412.0
"4a106e7f-de46-4f0b-b9a0-8e3f8c5a3c67","Eucalyptus pilularis",267.0,1086.0
"ccb48e7e-a4e8-4e98-af91-85ab5dcc3916","Eucalyptus pilularis",263.0,1073.0
"76282c4f-d3b3-4f13-a831-448d42aa92c8","Eucalyptus pilularis",250.0,1178.0
"66639cd2-ab9c-4cb6-8728-0ad4542e4c23","Eucalyptus pilularis",274.0,1043.0
"29e34008-d9e2-4ae8-b987-b61241fadbba","Eucalyptus pilularis",262.0,1334.0
"e578b1f9-3360-4df4-983f-21024bdcbae8","Eucalyptus pilularis",267.0,1182.0
"33a1f144-18bc-4440-a7b4-b156ffce2f1c","Eucalyptus pilularis",274.0,1353.0
"5a2e8cd1-0035-4533-abe2-2edf76aa8268","Eucalyptus pilularis",269.0,1342.0
"ef00a8f4-fa5a-4b55-95c1-63f86ea7d135","Eucalyptus pilularis",266.0,1065.0
"90f7e448-871d-4ef2-adca-5d2e5f7e7d4e","Eucalyptus pilularis",265.0,1124.0
"61c97c03-33c7-4fe3-9951-4a27294e459d","Eucalyptus pilularis",269.0,1040.0
"4c199a92-5a25-40e4-ad61-55ed74b02458","Eucalyptus pilularis",269.0,1051.0
"edb653aa-4a66-456a-86bc-f2a83cca038d","Eucalyptus pilularis",266.0,1063.0
"5d90bfbb-d673-4c3e-b739-12c56e99c404","Eucalyptus pilularis",268.0,1055.0
"f9cea30c-2be6-42f7-8d9f-fadb3f9dc785","Eucalyptus pilularis",272.0,1077.0
"af772e45-6264-4a08-a590-336ee37508c9","Eucalyptus pilularis",265.0,1040.0
"52fe8d5d-2bd8-4808-a3ab-2f480ecadb51","Eucalyptus pilularis",264.0,1177.0
"eb4ce1ed-30ae-4514-9b05-06d3057c2557","Eucalyptus pilularis",268.0,1008.0
"6695f0ed-476a-4b65-be94-7608a9c59232","Eucalyptus pilularis",279.0,1751.0
"843eea79-2a6d-4ae7-8615-df63802731c7","Eucalyptus pilularis",281.0,1728.0
"1aff8c9b-c9b6-4710-8342-be34b4a98bb4","Eucalyptus pilularis",284.0,1793.0
"a1443cfe-5646-479e-affa-7010fb985509","Eucalyptus pilularis",274.0,1537.0
"1230d60e-64fb-48d6-932c-0e5108f59428","Eucalyptus pilularis",266.0,1059.0
"8dc0c51f-6ff2-47ca-aef5-26dd02d30b2e","Eucalyptus pilularis",267.0,1059.0
"949de8e0-1f4f-4b96-b203-608aa934f9f9","Eucalyptus pilularis",268.0,1039.0
"b3c7e412-8333-4d52-afae-2a2723208d2d","Eucalyptus pilularis",267.0,1035.0
"861e3b11-6cbc-486e-b255-8e124111ba2b","Eucalyptus pilularis",267.0,1048.0
"7d12633d-cde5-4e71-9715-057bc8d0dc81","Eucalyptus pilularis",277.0,1002.0
"7f1ca495-89ac-447a-87df-e36e448623f1","Eucalyptus pilularis",263.0,1131.0
"3b0c70f7-6d11-4758-b05a-77cef1ffed42","Eucalyptus pilularis",274.0,1053.0
"bdf75ae5-6f3c-430e-ad69-a67344b89621","Eucalyptus pilularis",266.0,1089.0
"ba4ec9d3-ca7b-4b87-878e-787d4686d4a9","Eucalyptus pilularis",256.0,1108.0
"362398de-f6ef-42dd-a261-7b0a1cba516d","Eucalyptus pilularis",243.0,1045.0
"52d1f91e-2c68-4b6a-809c-5a4c43eea632","Eucalyptus pilularis",NaN,996.0
"382b0f10-293a-4ba3-95e4-4a31aec144db","Eucalyptus pilularis",293.0,1023.0
"5629ecb9-fc34-4709-9bf0-e01ae713f99c","Eucalyptus pilularis",NaN,1244.0
"8f843504-17a0-49c9-88ad-8631b91a9357","Eucalyptus pilularis",269.0,965.0
"68d023c1-5602-43b5-81ce-3f9396d18b38","Eucalyptus pilularis",NaN,1293.0
"4864c85d-d439-4f29-af76-bde19a749614","Eucalyptus pilularis",NaN,1309.0
"4e11fcfb-70ca-4b57-9247-7997c4e32324","Eucalyptus pilularis",276.0,1267.0
"37f39ef3-ab18-4fef-af27-1a75b55379c3","Eucalyptus pilularis",265.0,1382.0
"6b613c84-e8fc-4bb1-affc-4bcb2417defa","Eucalyptus pilularis",282.0,1214.0
"717eff49-5599-4e70-a120-7023a0dc8906","Eucalyptus pilularis",265.0,1390.0
"c39530dd-459c-48e5-9719-ddef03216fcc","Eucalyptus pilularis",267.0,1342.0
"b74d12c3-4137-43ea-93ed-9e7d57574113","Eucalyptus pilularis",267.0,1374.0
"ab2e0156-e067-4ca6-a2b3-fc7928d15243","Eucalyptus pilularis",265.0,1399.0
"e246385a-384c-4fa2-a5d4-7a591cc214d2","Eucalyptus pilularis",266.0,1369.0
"61ccbd39-08ff-4b8f-87e6-edbf32eebb92","Eucalyptus pilularis",266.0,1390.0
"50f9c43c-dd09-4bb6-877e-2f2268df0e5b","Eucalyptus pilularis",271.0,1287.0
"c6e2b7be-4d6a-422a-a259-490f9528d902","Eucalyptus pilularis",265.0,1378.0
"1738c2f1-5b35-4826-8ede-b5ee4ce0d821","Eucalyptus pilularis",265.0,1378.0
"6d2a8304-664f-46ac-93ab-42ef8dd219ac","Eucalyptus pilularis",270.0,1294.0
"b3b4fe5f-34cd-4da1-8d27-7985b9e56078","Eucalyptus pilularis",265.0,1399.0
"e962bad1-078c-4624-b402-7dbd2fe47e2d","Eucalyptus pilularis",263.0,1420.0
"835fadc0-0508-4f31-bca0-9993cc7dfe48","Eucalyptus pilularis",279.0,1606.0
"26216c00-b9cc-4865-9e38-cf91e43c7f4d","Eucalyptus pilularis",262.0,1459.0
"e5ee29b9-0e0a-48e8-9844-c5ebf8365443","Eucalyptus pilularis",266.0,1390.0
"249de3ba-20ec-455b-b38e-30f652d300fc","Eucalyptus pilularis",278.0,1241.0
"e7444c17-71c3-4adb-8744-4d9b90359fd6","Eucalyptus pilularis",265.0,1384.0
"96aba4d2-ede8-4c83-8107-3acd8510753d","Eucalyptus pilularis",297.0,1047.0
"db0fa923-7134-4b9b-bae0-64cad80f0754","Eucalyptus pilularis",297.0,1047.0
"4ca79060-2ea5-45e8-b9d9-d0819e1819d9","Eucalyptus pilularis",284.0,1237.0
"d07a057f-2998-4b6a-a8fc-9da17f09da70","Eucalyptus pilularis",284.0,1237.0
"1e894fe8-517e-4d94-9af8-acc55e78a2b8","Eucalyptus pilularis",284.0,1237.0
"eddd04ea-928b-4fe6-946d-0d7306762f1e","Eucalyptus pilularis",294.0,1013.0
"d83a026f-6d61-4cbd-b3cb-258799578d19","Eucalyptus pilularis",294.0,1013.0
"8f933b39-249b-49f0-b797-cec3c426c48f","Eucalyptus pilularis",289.0,1042.0
"042fbc31-69cd-4b5c-be51-cf5524bd8c03","Eucalyptus pilularis",295.0,1008.0
"3a46ac8e-a392-4960-a3b6-59ba9dcea534","Eucalyptus pilularis",295.0,1032.0
"31edd170-3ff6-42c0-b864-f50800288a81","Eucalyptus pilularis",294.0,1013.0
"2e3069c1-36d3-412d-aba2-53b8aac8cc87","Eucalyptus pilularis",289.0,1050.0
"d587741d-333f-41cf-8bd9-483dd571a7b7","Eucalyptus pilularis",286.0,1713.0
"7dc4c923-f138-41c5-9f68-db06c905b152","Eucalyptus pilularis",245.0,977.0
"7bbd568e-8a9b-4ff5-828d-cc5cb837bd70","Eucalyptus pilularis",264.0,1292.0
"bdb689d7-db4c-4202-95d6-baea4dfef3f8","Eucalyptus pilularis",264.0,1314.0
"c9215fb2-a3f1-4fd8-8fd8-261e3e2c3246","Eucalyptus pilularis",267.0,1244.0
"77e65399-85e9-49bd-8abb-27fc359f8b1d","Eucalyptus pilularis",268.0,1213.0
"41b9ee2e-d450-4397-9776-a5629cdc6eef","Eucalyptus pilularis",267.0,1242.0
"b022d8b6-7d8c-4032-98ff-9ef13d248a08","Eucalyptus pilularis",267.0,1244.0
"247e65bb-ecfc-4b8a-9cf6-08ce0c1a915d","Eucalyptus pilularis",267.0,1249.0
"41efa0f5-1d7c-4806-9b13-88425053430b","Eucalyptus pilularis",266.0,1278.0
"568449ca-4a26-475e-a4cb-be10312c0740","Eucalyptus pilularis",267.0,1131.0
"67ba0a33-db6e-4b7c-904b-864c8756312e","Eucalyptus pilularis",266.0,1361.0
"775486d5-b2c4-48f3-b738-b45642da4931","Eucalyptus pilularis",278.0,1191.0
"4f12230f-b18a-4e21-96f2-26fc3f8ddb3a","Eucalyptus pilularis",278.0,1283.0
"6d255312-3030-4042-b233-13241f1c6984","Eucalyptus pilularis",278.0,1295.0
"070974c3-8da0-4e56-b955-03b0db54ef0e","Eucalyptus pilularis",278.0,1300.0
"ec97cc59-3ef5-4964-bdfa-a66e2a097a81","Eucalyptus pilularis",276.0,1321.0
"6bc5757c-073e-4f76-a233-ef0ee5280bfc","Eucalyptus pilularis",279.0,1297.0
"fb2bd2bd-7c5e-49cd-9458-bf303f7ad93f","Eucalyptus pilularis",278.0,1295.0
"76e11c05-661f-4c30-ab49-f14b3113b7b9","Eucalyptus pilularis",279.0,1298.0
"84248751-e0a7-4436-a827-687768c6125a","Eucalyptus pilularis",278.0,1300.0
"0853d0e7-c8a1-47ed-9b2e-942276df69c2","Eucalyptus pilularis",278.0,1300.0
"c400f25d-9e8b-485d-9413-97bb0798b63e","Eucalyptus pilularis",277.0,1295.0
"7c554d84-4bf2-4ac1-8e08-7e96ea5515d0","Eucalyptus pilularis",277.0,1298.0
"4c481c97-d756-4160-8efa-f63f13690de9","Eucalyptus pilularis",277.0,1317.0
"ba216b4d-9345-41b3-97e0-84a1f805791b","Eucalyptus pilularis",277.0,1317.0
"a22b53b7-675e-4e81-bed6-eeed56a1efad","Eucalyptus pilularis",276.0,1321.0
"bd14e5ba-d209-4996-9432-b8aa4b37f07a","Eucalyptus pilularis",276.0,1321.0
"2d431eab-c9e1-4934-b7cb-9382bc6befd2","Eucalyptus pilularis",275.0,1315.0
"33745c08-ad36-4a79-840e-6c708dc69305","Eucalyptus pilularis",276.0,1321.0
"fc6baac8-71ff-4458-997c-2bfa672684bf","Eucalyptus pilularis",276.0,1314.0
"dc7200e1-da15-41b6-881a-ad497923a57e","Eucalyptus pilularis",278.0,1358.0
"1163c15f-a45e-4990-a0e1-3c1c2d1e213d","Eucalyptus pilularis",NaN,1309.0
"7d489c0c-e8ec-48e9-b3af-ca347a172354","Eucalyptus pilularis",269.0,1065.0
"d7e00e1b-3fb8-486c-8307-e770acb1a866","Eucalyptus pilularis",266.0,1362.0
"70c76a6d-f77a-41b3-bff8-630556c4fb98","Eucalyptus pilularis",283.0,882.0
"6fa4c55c-bc64-41c2-86b7-ecfd77baf956","Eucalyptus pilularis",279.0,1905.0
"a59effb0-bed2-4a51-a927-18657432dca2","Eucalyptus pilularis",282.0,1719.0
"7cebbc31-47d3-4e32-83d0-eae4dd871449","Eucalyptus pilularis",270.0,1360.0
"ddd1492f-598b-4b9f-a237-05e1dc05a330","Eucalyptus pilularis",270.0,1360.0
"b28c8ecb-f2a4-4cfd-b308-0730576e2703","Eucalyptus pilularis",270.0,1360.0
"09a3e5c3-8f04-428b-9cf4-388d806324d5","Eucalyptus pilularis",270.0,1360.0
"971dfb41-d580-422c-8ea7-0f3e3e71e5d9","Eucalyptus pilularis",270.0,1360.0
"535559c8-8ef2-4e9e-9517-bdb50584446c","Eucalyptus pilularis",273.0,1052.0
"ce5e8455-c99f-4cf0-9ec3-6ca9c2d0fa19","Eucalyptus pilularis",263.0,1176.0
"13d29ded-da90-4391-ac65-e6d8691eef37","Eucalyptus pilularis",264.0,1301.0
"3a4b10e7-e604-48a5-9ee5-ac222eaba57c","Eucalyptus pilularis",267.0,1090.0
"d516db94-9d2b-486b-98a1-b8a5e7bfc2d9","Eucalyptus pilularis",267.0,1090.0
"1fa035f8-19fb-4059-a665-688fd9636fb3","Eucalyptus pilularis",267.0,1250.0
"6e5452af-53d8-4c7a-a14a-43cc584943ee","Eucalyptus pilularis",274.0,1278.0
"c37e0d2c-37ba-46e5-a976-a3d0e845730f","Eucalyptus pilularis",267.0,1186.0
"fec1f7b5-2dd4-4edf-9cf6-cf913b0872cd","Eucalyptus pilularis",267.0,1189.0
"7c276733-276d-4ed5-8397-fc5ed1d8b121","Eucalyptus pilularis",268.0,1186.0
"6c4eb4de-89a3-476e-8e03-a177742303d0","Eucalyptus pilularis",265.0,1303.0
"76222642-a030-432d-83f3-fd3833d1bd94","Eucalyptus pilularis",265.0,1303.0
"960e5f53-9a75-4695-8c8d-9696800f2980","Eucalyptus pilularis",272.0,1169.0
"788bed49-2552-4072-8dc1-a6499df4822b","Eucalyptus pilularis",272.0,1169.0
"2f9c0ef4-9aa0-4382-b6af-3f7f0956ea50","Eucalyptus pilularis",273.0,1147.0
"1f027880-2025-48b3-b861-cd84b349bdde","Eucalyptus pilularis",272.0,1188.0
"ee474ef8-6406-4fb4-9517-b8b47e658d43","Eucalyptus pilularis",272.0,1183.0
"0a7b96b2-df8c-40dc-94da-32ccf1adea17","Eucalyptus pilularis",272.0,1181.0
"d1c21d67-a101-4710-9c63-8b25f79033a5","Eucalyptus pilularis",272.0,1175.0
"5d7ab9ff-7d9a-4166-a96c-a461f6dc4bcb","Eucalyptus pilularis",272.0,1175.0
"562b5a35-3b4a-444c-b038-324b4c1aec74","Eucalyptus pilularis",268.0,1382.0
"69c9316a-0b8d-457a-9620-e7ba8bc942ad","Eucalyptus pilularis",265.0,1349.0
"a5df2299-371b-4dd2-8ca4-3944a14291a8","Eucalyptus pilularis",265.0,1378.0
"6675babd-49a4-4160-9a3a-ccf5e6812965","Eucalyptus pilularis",279.0,1229.0
"18478312-bb5c-46c1-b740-7d64c1007e21","Eucalyptus pilularis",273.0,1278.0
"f0600b67-4ae4-4cb4-bccc-18ad40616f44","Eucalyptus pilularis",267.0,1364.0
"7241babc-d5c0-412d-879a-f1d8a4ec9047","Eucalyptus pilularis",281.0,1387.0
"77eedba4-fc97-4bf7-acd1-a148b5f25178","Eucalyptus pilularis",276.0,1326.0
"1d86a0a1-be32-479f-aa05-6c5589042e80","Eucalyptus pilularis",265.0,1391.0
"f1eefe4a-59ce-450c-b145-1b507f34a32d","Eucalyptus pilularis",264.0,1420.0
"f7957665-1fa2-494d-a506-f927e25df1c3","Eucalyptus pilularis",270.0,1349.0
"895882a7-16b3-476b-84ee-e1d45121e9a4","Eucalyptus pilularis",277.0,1268.0
"3caec150-a9be-4995-94dd-cbd51e6da1ff","Eucalyptus pilularis",269.0,1431.0
"0d81f261-958e-4e90-b35f-b649225332ea","Eucalyptus pilularis",268.0,1381.0
"f02d656c-f9eb-45be-92a8-ab92a67548c0","Eucalyptus pilularis",279.0,1208.0
"f21a8403-1721-4b68-a55e-7491c7b5e4a8","Eucalyptus pilularis",272.0,906.0
"2eb13c25-795a-454e-a5c1-d7b4131fa330","Eucalyptus pilularis",261.0,1197.0
"a93ec692-64b3-462f-a1cb-f53fce9502db","Eucalyptus pilularis",268.0,1129.0
"f13c01ab-cf83-4b0e-8d42-85e6ba9d198e","Eucalyptus pilularis",270.0,993.0
"9fd4f793-02b1-4cf9-a34f-2bbbd246dc5f","Eucalyptus pilularis",267.0,1312.0
"c2d20940-15b2-42a8-b29a-cb7f055b1c55","Eucalyptus pilularis",248.0,1278.0
"31795abf-968f-4132-b305-f4d6a8c09d68","Eucalyptus pilularis",260.0,1270.0
"c5c620ee-847e-4458-963c-9ac8b8a5f208","Eucalyptus pilularis",283.0,1216.0
"6d746eee-c854-4910-bac4-424bb5abcc27","Eucalyptus pilularis",272.0,1210.0
"bd6d2ca8-df33-4915-ac1a-9d220da9d7a1","Eucalyptus pilularis",276.0,1210.0
"a22f56a4-fd45-467b-a927-9bb6400d1d09","Eucalyptus pilularis",280.0,1205.0
"a665b3c5-3e46-4797-b4a2-6e411974bf50","Eucalyptus pilularis",277.0,1265.0
"9c60e38e-92a4-4514-89cf-76688f1afba2","Eucalyptus pilularis",284.0,1138.0
"1adcb230-a7d1-4ebb-9831-b7c565e99004","Eucalyptus pilularis",280.0,1205.0
"facb7b88-5b42-460e-813b-020b38805323","Eucalyptus pilularis",280.0,1224.0
"4d1ab579-c9d7-4f6b-a769-c22dc8990b86","Eucalyptus pilularis",292.0,1109.0
"43ee594a-e765-41f9-b4f3-cd80c992ac10","Eucalyptus pilularis",281.0,1230.0
"d93dc89a-24fd-442d-aa24-1f5fcd53927b","Eucalyptus pilularis",281.0,1145.0
"f2f44912-1389-4b36-a2ba-79339ee07cc9","Eucalyptus pilularis",280.0,1491.0
"b980dc51-2645-4d58-8241-b7cc66baaa9f","Eucalyptus pilularis",282.0,911.0
"d6080de8-db1c-460f-b5ae-8737dbbb44bd","Eucalyptus pilularis",282.0,885.0
"4fa00a3d-8c14-4cab-9ca7-405ba0a4a2c5","Eucalyptus pilularis",282.0,885.0
"10ccb5e8-d8ac-43d8-b85c-6c9f90a11548","Eucalyptus pilularis",282.0,885.0
"6b45aded-5ec6-437f-87fa-5211b74e96a5","Eucalyptus pilularis",280.0,947.0
"93142c9f-105c-4987-8d4e-8e7a39a622a7","Eucalyptus pilularis",270.0,980.0
"2572b417-117f-43c6-968b-aa6331b12392","Eucalyptus pilularis",NaN,1297.0
"8109f55b-fbf4-40e5-9ae0-3e11c8221761","Eucalyptus pilularis",270.0,1364.0
"759f8781-c7d1-447b-baf1-229b7e7d84cc","Eucalyptus pilularis",273.0,1278.0
"3e5d6d63-7ea1-4489-8a1b-63626e950a9f","Eucalyptus pilularis",243.0,1023.0
"cc180918-5105-400b-9a7f-c071caf8a22f","Eucalyptus pilularis",247.0,1222.0
"ceed41fc-52fe-4da0-a493-5e7ff188c390","Eucalyptus pilularis",271.0,976.0
"a008faf8-685c-4694-9513-df78f4e6b8d2","Eucalyptus pilularis",269.0,1003.0
"2067a214-8fe0-45c4-b7d2-c271c08aa15d","Eucalyptus pilularis",269.0,1052.0
"0b552930-b20b-4edc-8f4a-9748e437265f","Eucalyptus pilularis",262.0,1157.0
"3eb5015f-9edd-446d-afde-b221123859ed","Eucalyptus pilularis",NaN,1148.0
"2ba0d1a1-bd9b-4754-88ec-e8dcbd2b4703","Eucalyptus pilularis",268.0,1250.0
"364b98b8-0cec-4d1b-8de9-495542fbf626","Eucalyptus pilularis",NaN,1292.0
"bb2343ae-795e-4764-94a5-1b4e5e62319b","Eucalyptus pilularis",263.0,1251.0
"5f1ae9b3-50a3-450e-8c69-a6ca437e38c5","Eucalyptus pilularis",266.0,1269.0
"17242f50-e0d9-47f7-8c89-541213d0febb","Eucalyptus pilularis",266.0,1268.0
"99733fe6-3108-44d8-a777-24ddccc474e0","Eucalyptus pilularis",264.0,1293.0
"c53c31b5-1992-4db2-affc-0b15d8630c47","Eucalyptus pilularis",263.0,1314.0
"7c9902ee-fd02-4a2c-ab75-4d958e8fb9dc","Eucalyptus pilularis",265.0,1287.0
"fcff9b9b-3243-4c53-a798-5af85785adbe","Eucalyptus pilularis",265.0,1308.0
"50a12218-fd35-44bf-a8f8-01f60a1b6b10","Eucalyptus pilularis",259.0,1296.0
"ad6b5484-278b-4b96-a61e-924111952d00","Eucalyptus pilularis",259.0,1356.0
"4c8e81d2-d438-4776-ae25-7a7aa02452a9","Eucalyptus pilularis",268.0,1217.0
"3d1e0c0d-75df-4274-a2f0-a17946b5fb48","Eucalyptus pilularis",259.0,1349.0
"9985805d-b5e4-4ecf-b7db-bd102fdaa092","Eucalyptus pilularis",267.0,1229.0
"9052d6e5-d6c4-47ed-9c71-ed2eb5f8ec50","Eucalyptus pilularis",263.0,1316.0
"789f4d83-7a01-443c-a1e9-e7b43a3034f9","Eucalyptus pilularis",272.0,1063.0
"f7d9f718-da98-4582-a4c6-94ce452d6c52","Eucalyptus pilularis",275.0,1038.0
"8cd7a0c0-eab0-4e1d-af05-41c342879fa9","Eucalyptus pilularis",265.0,1306.0
"984ee19a-5cd1-42bf-9165-5cc96d5e1acb","Eucalyptus pilularis",285.0,1742.0
"9ce5d12c-a6f2-41c5-bb0f-51797e90a8e7","Eucalyptus pilularis",265.0,1322.0
"7b6de015-9ac4-45fd-864d-93eeee3f7885","Eucalyptus pilularis",285.0,1751.0
"fbe289a0-5dd0-4b5e-93f3-378a1972826e","Eucalyptus pilularis",285.0,1609.0
"bddaf2ef-b71a-4b78-bc07-0cd4a659e2e0","Eucalyptus pilularis",268.0,1303.0
"00c8bbd6-6036-423a-b647-7e7f187a253a","Eucalyptus pilularis",286.0,1634.0
"cbd70bd4-0618-4bb0-b1d1-8c9a1620c2fe","Eucalyptus pilularis",251.0,1205.0
"60f97a60-6ac4-4f86-b40d-2f617b2fde1f","Eucalyptus pilularis",253.0,1365.0
"183e38cd-a2fb-4ccb-a4ce-0fb0894134da","Eucalyptus pilularis",265.0,1311.0
"0edb7569-2173-4027-9caf-bba3a0289da6","Eucalyptus pilularis",266.0,1390.0
"212ae58e-c5f0-48e6-91f2-8107896b29ca","Eucalyptus pilularis",271.0,1409.0
"fc390e9b-fa10-419a-b229-c0b23bbd7beb","Eucalyptus pilularis",265.0,1384.0
"94010329-c7e3-4526-986b-0a6de436affb","Eucalyptus pilularis",268.0,1362.0
"e5debd46-0a94-4a31-a122-81861cabefc0","Eucalyptus pilularis",262.0,1459.0
"a8449026-f8df-4bcd-afe6-fffe177703a2","Eucalyptus pilularis",264.0,1393.0
"efc2a5cc-d36d-491a-a6b3-bbd1de59deab","Eucalyptus pilularis",283.0,1380.0
"b2e224b3-5248-4b39-b335-75d7418c13c8","Eucalyptus pilularis",283.0,1380.0
"d5fc196d-55c3-49b0-8d82-d35f134b07df","Eucalyptus pilularis",273.0,1370.0
"b4e783d8-ab46-4ec5-8390-cb923bc0eb8f","Eucalyptus pilularis",264.0,1089.0
"5d055ce9-04cc-4d50-be38-eef2b286a9ac","Eucalyptus pilularis",273.0,1471.0
"8508bb72-eb3b-4a5a-82d4-7d8f0324b7e3","Eucalyptus pilularis",291.0,1029.0
"f9a37938-1b69-4b30-91c3-ad5bacf09b67","Eucalyptus pilularis",286.0,1081.0
"73558ace-a7f6-49d9-83e6-8e1df7e4cfe4","Eucalyptus pilularis",292.0,1029.0
"1856ca42-6d5b-42f6-93fe-7ab431d3e9fc","Eucalyptus pilularis",275.0,1589.0
"ab3f65dd-d2cd-449f-8648-c5e089b61d9c","Eucalyptus pilularis",274.0,985.0
"ee44bf65-343a-4b52-b08b-980519d7eaf8","Eucalyptus pilularis",266.0,1351.0
"733c9e59-ed5d-453e-bdff-050abcd556fb","Eucalyptus pilularis",258.0,1183.0
"15ff8c96-3b05-44d0-9b6a-139026ba41e1","Eucalyptus pilularis",256.0,1183.0
"02c33687-03a2-4179-8048-61416f4987b1","Eucalyptus pilularis",256.0,1183.0
"982ee80d-1de5-4cdf-a81f-f291ed57ff86","Eucalyptus pilularis",261.0,1134.0
"edfefa31-3440-49a3-9f98-8c3a6a282829","Eucalyptus pilularis",259.0,1186.0
"afbed6d1-04ea-47c5-aaa2-3c0f93108c81","Eucalyptus pilularis",259.0,1161.8334
"f0155f18-4f80-4b09-a1f3-1323b8fa26d0","Eucalyptus pilularis",259.0,1161.8334
"cf581ae9-7533-4756-8508-d9f06fb8b5f2","Eucalyptus pilularis",258.0,1287.2858
"8074c727-ac08-49c0-8a22-2bb25a5e6ab1","Eucalyptus pilularis",253.0,1318.0
"8963eb48-73ff-418f-ad01-631f61bf764a","Eucalyptus pilularis",258.0,1295.0
"1abac12f-9880-4483-8389-a5f9a291e6e0","Eucalyptus pilularis",253.0,1357.0
"36419cc2-6158-4ad9-a224-964d463ddcad","Eucalyptus pilularis",259.0,1382.0
"68289f17-a4f5-4584-a267-19c65536accc","Eucalyptus pilularis",253.0,1263.0
"695bc144-b2ee-47b7-848f-8adbbe6d7b46","Eucalyptus pilularis",263.0,1319.8334
"3e2862b4-e17a-4466-8e45-0f0354523ff1","Eucalyptus pilularis",258.0,1267.0
"f9a13a98-e026-4051-815a-e92ca9bdb5cb","Eucalyptus pilularis",258.0,1267.0
"46a0b8a2-0b83-48a1-91e6-c713c38a0ea0","Eucalyptus pilularis",259.0,1280.0
"d53d3933-8f7e-477c-8288-5d1a7261dfa7","Eucalyptus pilularis",261.0,1214.0
